Source,Target,Type,Id,Label,timeset,Weight,airline,aid,s,d,codeshare,stops,equipment
302,1551,Directed,303061,,,1,IB,2822,BRU,VCE,,0,320
302,1246,Directed,303062,,,1,IB,2822,BRU,VLC,Y,0,320
1489,507,Directed,303063,,,1,IB,2822,BUD,LHR,Y,0,320
3849,507,Directed,303064,,,1,IB,2822,BWI,LHR,Y,0,767
1519,1563,Directed,303065,,,1,IB,2822,CAG,FLR,,0,320
2851,1229,Directed,303066,,,1,IB,2822,CCS,MAD,,0,333
1382,1218,Directed,303067,,,1,IB,2822,CDG,BCN,,0,320
1382,3670,Directed,303068,,,1,IB,2822,CDG,DFW,Y,0,763 777
1382,3797,Directed,303069,,,1,IB,2822,CDG,JFK,Y,0,763 757
1382,3576,Directed,303070,,,1,IB,2822,CDG,MIA,Y,0,763
1382,3830,Directed,303071,,,1,IB,2822,CDG,ORD,Y,0,763
1382,1214,Directed,303072,,,1,IB,2822,CDG,OVD,Y,0,320
1382,1243,Directed,303073,,,1,IB,2822,CDG,SCQ,Y,0,320
2715,2709,Directed,303074,,,1,IB,2822,CLO,BOG,Y,0,320
1074,1230,Directed,303075,,,1,IB,2822,CMN,AGP,Y,0,AT7
1074,1218,Directed,303076,,,1,IB,2822,CMN,BCN,Y,0,73G 738 320
1074,1229,Directed,303077,,,1,IB,2822,CMN,MAD,,0,320 319
1074,1246,Directed,303078,,,1,IB,2822,CMN,VLC,Y,0,AT7
609,1230,Directed,303079,,,1,IB,2822,CPH,AGP,Y,0,320
609,1212,Directed,303080,,,1,IB,2822,CPH,ALC,Y,0,320
609,1218,Directed,303081,,,1,IB,2822,CPH,BCN,Y,0,320
609,1563,Directed,303082,,,1,IB,2822,CPH,FLR,Y,0,320
609,1229,Directed,303083,,,1,IB,2822,CPH,MAD,Y,0,32S
797,507,Directed,303084,,,1,IB,2822,CPT,LHR,Y,0,744
1509,1218,Directed,303085,,,1,IB,2822,CTA,BCN,Y,0,320
1509,1555,Directed,303086,,,1,IB,2822,CTA,FCO,,0,320
1509,1563,Directed,303087,,,1,IB,2822,CTA,FLR,Y,0,320
2812,2792,Directed,303088,,,1,IB,2822,CUZ,JUL,Y,0,319
488,1230,Directed,303089,,,1,IB,2822,CWL,AGP,Y,0,320
488,1212,Directed,303090,,,1,IB,2822,CWL,ALC,Y,0,320
488,1218,Directed,303091,,,1,IB,2822,CWL,BCN,Y,0,320
1200,1218,Directed,303092,,,1,IB,2822,DBV,BCN,Y,0,320
3751,507,Directed,303093,,,1,IB,2822,DEN,LHR,Y,0,777
3670,1382,Directed,303094,,,1,IB,2822,DFW,CDG,Y,0,763 777
3670,340,Directed,303095,,,1,IB,2822,DFW,FRA,Y,0,777
3670,507,Directed,303096,,,1,IB,2822,DFW,LHR,Y,0,77W 744 777
3670,1229,Directed,303097,,,1,IB,2822,DFW,MAD,Y,0,777
1084,1218,Directed,303098,,,1,IB,2822,DKR,BCN,,0,320
1084,1054,Directed,303099,,,1,IB,2822,DKR,LPA,,0,321
1084,1229,Directed,303100,,,1,IB,2822,DKR,MAD,,0,321 319
4029,1230,Directed,303101,,,1,IB,2822,DME,AGP,Y,0,320
4029,1212,Directed,303102,,,1,IB,2822,DME,ALC,Y,0,320
4029,1218,Directed,303103,,,1,IB,2822,DME,BCN,Y,0,320
4029,1229,Directed,303104,,,1,IB,2822,DME,MAD,,0,319
4029,3998,Directed,303105,,,1,IB,2822,DME,PMI,Y,0,320
11051,2057,Directed,303106,,,1,IB,2822,DOH,BAH,Y,0,777
338,1218,Directed,303107,,,1,IB,2822,DRS,BCN,Y,0,320
373,1218,Directed,303108,,,1,IB,2822,DTM,BCN,,0,320
599,1229,Directed,303109,,,1,IB,2822,DUB,MAD,Y,0,32S
599,3830,Directed,303110,,,1,IB,2822,DUB,ORD,Y,0,763
345,1218,Directed,303111,,,1,IB,2822,DUS,BCN,Y,0,320 738 321
345,1229,Directed,303112,,,1,IB,2822,DUS,MAD,Y,0,32S
345,3830,Directed,303113,,,1,IB,2822,DUS,ORD,Y,0,763
1242,1218,Directed,303114,,,1,IB,2822,EAS,BCN,Y,0,320
1242,1229,Directed,303115,,,1,IB,2822,EAS,MAD,Y,0,AT7 CR2
535,1218,Directed,303116,,,1,IB,2822,EDI,BCN,Y,0,320
535,507,Directed,303117,,,1,IB,2822,EDI,LHR,Y,0,321 320
3494,507,Directed,303118,,,1,IB,2822,EWR,LHR,Y,0,777 788
3494,1386,Directed,303119,,,1,IB,2822,EWR,ORY,Y,0,752
3988,1229,Directed,303120,,,1,IB,2822,EZE,MAD,,0,346 342 345
1555,1230,Directed,303121,,,1,IB,2822,FCO,AGP,Y,0,320
1555,1212,Directed,303122,,,1,IB,2822,FCO,ALC,,0,320
1555,1218,Directed,303123,,,1,IB,2822,FCO,BCN,Y,0,320
1555,302,Directed,303124,,,1,IB,2822,FCO,BRU,,0,320
1555,1509,Directed,303125,,,1,IB,2822,FCO,CTA,,0,320
1555,3797,Directed,303126,,,1,IB,2822,FCO,JFK,Y,0,763
1555,1229,Directed,303127,,,1,IB,2822,FCO,MAD,,0,321 319
1555,1418,Directed,303128,,,1,IB,2822,FCO,NTE,Y,0,320
1555,3830,Directed,303129,,,1,IB,2822,FCO,ORD,Y,0,763
1555,1386,Directed,303130,,,1,IB,2822,FCO,ORY,,0,320
1555,1587,Directed,303131,,,1,IB,2822,FCO,PRG,Y,0,320
1555,1246,Directed,303132,,,1,IB,2822,FCO,VLC,Y,0,320
1066,1218,Directed,303133,,,1,IB,2822,FEZ,BCN,Y,0,320
1563,1218,Directed,303134,,,1,IB,2822,FLR,BCN,Y,0,320
1563,1501,Directed,303135,,,1,IB,2822,FLR,BRI,,0,320
1563,1519,Directed,303136,,,1,IB,2822,FLR,CAG,,0,320
1563,609,Directed,303137,,,1,IB,2822,FLR,CPH,Y,0,320
1563,1509,Directed,303138,,,1,IB,2822,FLR,CTA,Y,0,320
1563,502,Directed,303139,,,1,IB,2822,FLR,LGW,,0,320
1563,1229,Directed,303140,,,1,IB,2822,FLR,MAD,Y,0,320
1563,1386,Directed,303141,,,1,IB,2822,FLR,ORY,Y,0,320
1563,1512,Directed,303142,,,1,IB,2822,FLR,PMO,,0,320
1563,351,Directed,303143,,,1,IB,2822,FLR,TXL,Y,0,320
340,1218,Directed,303144,,,1,IB,2822,FRA,BCN,Y,0,320
340,3670,Directed,303145,,,1,IB,2822,FRA,DFW,Y,0,777
340,1229,Directed,303146,,,1,IB,2822,FRA,MAD,Y,0,32S
1051,1218,Directed,303147,,,1,IB,2822,FUE,BCN,Y,0,320
1051,1216,Directed,303148,,,1,IB,2822,FUE,BIO,Y,0,320
1051,1229,Directed,303149,,,1,IB,2822,FUE,MAD,Y,0,32S
2560,1229,Directed,303150,,,1,IB,2822,GIG,MAD,,0,342 333 345 346
534,507,Directed,303151,,,1,IB,2822,GLA,LHR,Y,0,321 320
1528,1218,Directed,303152,,,1,IB,2822,GOA,BCN,Y,0,320
687,1218,Directed,303153,,,1,IB,2822,GOT,BCN,Y,0,320
687,507,Directed,303154,,,1,IB,2822,GOT,LHR,Y,0,320
2564,1229,Directed,303155,,,1,IB,2822,GRU,MAD,,0,345 342 346
1223,1218,Directed,303156,,,1,IB,2822,GRX,BCN,Y,0,320
1223,503,Directed,303157,,,1,IB,2822,GRX,LCY,Y,0,E90
1223,1229,Directed,303158,,,1,IB,2822,GRX,MAD,Y,0,CR9 CRK CR2
1223,1058,Directed,303159,,,1,IB,2822,GRX,MLN,Y,0,AT7
1223,3998,Directed,303160,,,1,IB,2822,GRX,PMI,Y,0,320
1767,1892,Directed,303161,,,1,IB,2822,GUA,SAL,,0,342
1665,1229,Directed,303162,,,1,IB,2822,GVA,MAD,,0,320 319
2673,1229,Directed,303163,,,1,IB,2822,GYE,MAD,,0,342 345 346 340
2673,2688,Directed,303164,,,1,IB,2822,GYE,UIO,Y,0,319
352,1230,Directed,303165,,,1,IB,2822,HAJ,AGP,Y,0,320
352,1218,Directed,303166,,,1,IB,2822,HAJ,BCN,Y,0,320
342,1230,Directed,303167,,,1,IB,2822,HAM,AGP,Y,0,320
342,1218,Directed,303168,,,1,IB,2822,HAM,BCN,Y,0,320
421,1218,Directed,303169,,,1,IB,2822,HEL,BCN,Y,0,321 320
421,3797,Directed,303170,,,1,IB,2822,HEL,JFK,Y,0,330
421,1229,Directed,303171,,,1,IB,2822,HEL,MAD,Y,0,321
3714,507,Directed,303172,,,1,IB,2822,IAD,LHR,Y,0,744 777
3550,507,Directed,303173,,,1,IB,2822,IAH,LHR,Y,0,744 777
1225,1212,Directed,303174,,,1,IB,2822,IBZ,ALC,Y,0,CR9 AT7 CR2
1225,580,Directed,303175,,,1,IB,2822,IBZ,AMS,Y,0,320
1225,1218,Directed,303176,,,1,IB,2822,IBZ,BCN,Y,0,320
1225,1216,Directed,303177,,,1,IB,2822,IBZ,BIO,Y,0,320
1225,302,Directed,303178,,,1,IB,2822,IBZ,BRU,,0,320
1225,503,Directed,303179,,,1,IB,2822,IBZ,LCY,Y,0,E70 E90
1225,507,Directed,303180,,,1,IB,2822,IBZ,LHR,,0,319 320
1225,1229,Directed,303181,,,1,IB,2822,IBZ,MAD,Y,0,CRK CR9 CR2
1225,1386,Directed,303182,,,1,IB,2822,IBZ,ORY,Y,0,320
1225,3998,Directed,303183,,,1,IB,2822,IBZ,PMI,Y,0,CR9 AT7
1225,1246,Directed,303184,,,1,IB,2822,IBZ,VLC,Y,0,AT7 CR2 CR9
2944,1218,Directed,303185,,,1,IB,2822,IEV,BCN,Y,0,320
7459,3998,Directed,303186,,,1,IB,2822,ILD,PMI,Y,0,CR9
3797,1218,Directed,303187,,,1,IB,2822,JFK,BCN,Y,0,763
3797,1382,Directed,303188,,,1,IB,2822,JFK,CDG,Y,0,763 757
3797,1555,Directed,303189,,,1,IB,2822,JFK,FCO,Y,0,763
3797,421,Directed,303190,,,1,IB,2822,JFK,HEL,Y,0,330
3797,503,Directed,303191,,,1,IB,2822,JFK,LCY,Y,0,318
3797,507,Directed,303192,,,1,IB,2822,JFK,LHR,Y,0,744 77W 777
3797,1229,Directed,303193,,,1,IB,2822,JFK,MAD,,0,333 346
3797,478,Directed,303194,,,1,IB,2822,JFK,MAN,Y,0,757
3797,1524,Directed,303195,,,1,IB,2822,JFK,MXP,Y,0,763
3797,1386,Directed,303196,,,1,IB,2822,JFK,ORY,Y,0,752
2792,2802,Directed,303197,,,1,IB,2822,JUL,AQP,Y,0,319
2939,1218,Directed,303198,,,1,IB,2822,KBP,BCN,Y,0,737
2939,1229,Directed,303199,,,1,IB,2822,KBP,MAD,Y,0,737
1779,502,Directed,303200,,,1,IB,2822,KIN,LGW,Y,0,777
951,507,Directed,303201,,,1,IB,2822,LAD,LHR,Y,0,777
951,1229,Directed,303202,,,1,IB,2822,LAD,MAD,,0,333
3877,507,Directed,303203,,,1,IB,2822,LAS,LHR,Y,0,744
3484,507,Directed,303204,,,1,IB,2822,LAX,LHR,Y,0,744 77W 388
3484,1229,Directed,303205,,,1,IB,2822,LAX,MAD,,0,346 342
517,507,Directed,303206,,,1,IB,2822,LBA,LHR,Y,0,319
1220,1218,Directed,303207,,,1,IB,2822,LCG,BCN,,0,320
1220,1216,Directed,303208,,,1,IB,2822,LCG,BIO,Y,0,320
1220,507,Directed,303209,,,1,IB,2822,LCG,LHR,,0,320
1220,1229,Directed,303210,,,1,IB,2822,LCG,MAD,,0,321 319 320
1220,1253,Directed,303211,,,1,IB,2822,LCG,SVQ,Y,0,320
503,1230,Directed,303212,,,1,IB,2822,LCY,AGP,Y,0,E90
503,1223,Directed,303213,,,1,IB,2822,LCY,GRX,Y,0,E90
503,1225,Directed,303214,,,1,IB,2822,LCY,IBZ,Y,0,E70 E90
503,1229,Directed,303215,,,1,IB,2822,LCY,MAD,Y,0,E90
503,3998,Directed,303216,,,1,IB,2822,LCY,PMI,Y,0,E90
1276,1229,Directed,303217,,,1,IB,2822,LDE,MAD,Y,0,CR9
2948,1218,Directed,303218,,,1,IB,2822,LED,BCN,Y,0,320
1213,1218,Directed,303219,,,1,IB,2822,LEI,BCN,Y,0,320
1213,1229,Directed,303220,,,1,IB,2822,LEI,MAD,Y,0,CR9 CRK CR2 AT7
1213,1058,Directed,303221,,,1,IB,2822,LEI,MLN,Y,0,AT7
348,1218,Directed,303222,,,1,IB,2822,LEJ,BCN,Y,0,320
6756,1218,Directed,303223,,,1,IB,2822,LEN,BCN,Y,0,CR2
502,1055,Directed,303224,,,1,IB,2822,LGW,ACE,Y,0,320
502,1230,Directed,303225,,,1,IB,2822,LGW,AGP,Y,0,319 734 320
502,1212,Directed,303226,,,1,IB,2822,LGW,ALC,Y,0,319 734
502,2874,Directed,303227,,,1,IB,2822,LGW,ANU,Y,0,777
502,1218,Directed,303228,,,1,IB,2822,LGW,BCN,Y,0,319 320 734
502,4069,Directed,303229,,,1,IB,2822,LGW,BDA,Y,0,777
502,2875,Directed,303230,,,1,IB,2822,LGW,BGI,Y,0,777
502,1563,Directed,303231,,,1,IB,2822,LGW,FLR,,0,320
502,1779,Directed,303232,,,1,IB,2822,LGW,KIN,Y,0,777
502,3878,Directed,303233,,,1,IB,2822,LGW,MCO,Y,0,777
502,1056,Directed,303234,,,1,IB,2822,LGW,TFS,Y,0,320
502,3646,Directed,303235,,,1,IB,2822,LGW,TPA,Y,0,777
502,2894,Directed,303236,,,1,IB,2822,LGW,UVF,Y,0,777
507,532,Directed,303237,,,1,IB,2822,LHR,ABZ,Y,0,320 319
507,737,Directed,303238,,,1,IB,2822,LHR,ARN,Y,0,321 319 767 320
507,3682,Directed,303239,,,1,IB,2822,LHR,ATL,Y,0,777
507,2179,Directed,303240,,,1,IB,2822,LHR,AUH,Y,0,777
507,3673,Directed,303241,,,1,IB,2822,LHR,AUS,,0,788
507,2057,Directed,303242,,,1,IB,2822,LHR,BAH,Y,0,777
507,1218,Directed,303243,,,1,IB,2822,LHR,BCN,Y,0,319 320 321
507,2177,Directed,303244,,,1,IB,2822,LHR,BEY,Y,0,321
507,467,Directed,303245,,,1,IB,2822,LHR,BHD,Y,0,319
507,1216,Directed,303246,,,1,IB,2822,LHR,BIO,,0,320
507,3885,Directed,303247,,,1,IB,2822,LHR,BKK,Y,0,777
507,3448,Directed,303248,,,1,IB,2822,LHR,BOS,Y,0,744 777
507,1489,Directed,303249,,,1,IB,2822,LHR,BUD,Y,0,320
507,3849,Directed,303250,,,1,IB,2822,LHR,BWI,Y,0,767
507,3751,Directed,303251,,,1,IB,2822,LHR,DEN,Y,0,777
507,3670,Directed,303252,,,1,IB,2822,LHR,DFW,Y,0,77W 744 777
507,535,Directed,303253,,,1,IB,2822,LHR,EDI,Y,0,320 321 319
507,3494,Directed,303254,,,1,IB,2822,LHR,EWR,Y,0,777 788
507,534,Directed,303255,,,1,IB,2822,LHR,GLA,Y,0,320 319 321 767
507,687,Directed,303256,,,1,IB,2822,LHR,GOT,Y,0,320
507,3714,Directed,303257,,,1,IB,2822,LHR,IAD,Y,0,744 777
507,3550,Directed,303258,,,1,IB,2822,LHR,IAH,Y,0,744 777
507,1225,Directed,303259,,,1,IB,2822,LHR,IBZ,,0,319 320
507,3797,Directed,303260,,,1,IB,2822,LHR,JFK,Y,0,744 77W 777
507,3877,Directed,303261,,,1,IB,2822,LHR,LAS,Y,0,744
507,3484,Directed,303262,,,1,IB,2822,LHR,LAX,Y,0,744 77W 388
507,517,Directed,303263,,,1,IB,2822,LHR,LBA,Y,0,319
507,1220,Directed,303264,,,1,IB,2822,LHR,LCG,,0,320
507,1229,Directed,303265,,,1,IB,2822,LHR,MAD,,0,321 320 343 333
507,478,Directed,303266,,,1,IB,2822,LHR,MAN,Y,0,320 319 321
507,1824,Directed,303267,,,1,IB,2822,LHR,MEX,Y,0,744
507,3576,Directed,303268,,,1,IB,2822,LHR,MIA,Y,0,77W 744 777
507,521,Directed,303269,,,1,IB,2822,LHR,NCL,Y,0,320 319
507,3830,Directed,303270,,,1,IB,2822,LHR,ORD,Y,0,763 777 744
507,1386,Directed,303271,,,1,IB,2822,LHR,ORY,Y,0,319 320
507,644,Directed,303272,,,1,IB,2822,LHR,OSL,Y,0,319 320 321
507,3752,Directed,303273,,,1,IB,2822,LHR,PHL,Y,0,777 767
507,3462,Directed,303274,,,1,IB,2822,LHR,PHX,Y,0,744
507,3998,Directed,303275,,,1,IB,2822,LHR,PMI,Y,0,319 320
507,3626,Directed,303276,,,1,IB,2822,LHR,RDU,Y,0,763
507,2082,Directed,303277,,,1,IB,2822,LHR,RUH,Y,0,777 744
507,3731,Directed,303278,,,1,IB,2822,LHR,SAN,Y,0,777
507,3577,Directed,303279,,,1,IB,2822,LHR,SEA,Y,0,744
507,3469,Directed,303280,,,1,IB,2822,LHR,SFO,Y,0,744
507,3316,Directed,303281,,,1,IB,2822,LHR,SIN,Y,0,744 777
507,679,Directed,303282,,,1,IB,2822,LHR,WAW,Y,0,320
507,146,Directed,303283,,,1,IB,2822,LHR,YUL,Y,0,777
507,156,Directed,303284,,,1,IB,2822,LHR,YVR,Y,0,744
507,178,Directed,303285,,,1,IB,2822,LHR,YYC,Y,0,767
507,193,Directed,303286,,,1,IB,2822,LHR,YYZ,Y,0,788 744
1399,1218,Directed,303287,,,1,IB,2822,LIL,BCN,,0,320
2789,2812,Directed,303288,,,1,IB,2822,LIM,CUZ,Y,0,319
2789,1229,Directed,303289,,,1,IB,2822,LIM,MAD,,0,345 346 342
1529,1229,Directed,303290,,,1,IB,2822,LIN,MAD,,0,320 321
1638,1218,Directed,303291,,,1,IB,2822,LIS,BCN,Y,0,320
1638,302,Directed,303292,,,1,IB,2822,LIS,BRU,,0,320
1638,1229,Directed,303293,,,1,IB,2822,LIS,MAD,,0,320 321 319
1638,1386,Directed,303294,,,1,IB,2822,LIS,ORY,Y,0,320
273,1229,Directed,303295,,,1,IB,2822,LOS,MAD,,0,319
1054,1230,Directed,303296,,,1,IB,2822,LPA,AGP,Y,0,320
1054,1212,Directed,303297,,,1,IB,2822,LPA,ALC,Y,0,CR9
1054,1218,Directed,303298,,,1,IB,2822,LPA,BCN,Y,0,320
1054,1216,Directed,303299,,,1,IB,2822,LPA,BIO,Y,0,320
1054,1084,Directed,303300,,,1,IB,2822,LPA,DKR,,0,321
1054,1229,Directed,303301,,,1,IB,2822,LPA,MAD,,0,319 321
1054,1094,Directed,303302,,,1,IB,2822,LPA,NKC,,0,319
1054,1386,Directed,303303,,,1,IB,2822,LPA,ORY,Y,0,320
1054,1243,Directed,303304,,,1,IB,2822,LPA,SCQ,Y,0,CR9
1054,1253,Directed,303305,,,1,IB,2822,LPA,SVQ,Y,0,320
1054,1246,Directed,303306,,,1,IB,2822,LPA,VLC,Y,0,CRK
629,1218,Directed,303307,,,1,IB,2822,LUX,BCN,Y,0,320
1335,1230,Directed,303308,,,1,IB,2822,LYS,AGP,,0,320
1335,1218,Directed,303309,,,1,IB,2822,LYS,BCN,Y,0,320
1335,1229,Directed,303310,,,1,IB,2822,LYS,MAD,Y,0,CRK
1335,3998,Directed,303311,,,1,IB,2822,LYS,PMI,Y,0,320
1335,1253,Directed,303312,,,1,IB,2822,LYS,SVQ,,0,320
1229,248,Directed,303313,,,1,IB,2822,MAD,ACC,,0,319
1229,1055,Directed,303314,,,1,IB,2822,MAD,ACE,Y,0,32S
1229,1230,Directed,303315,,,1,IB,2822,MAD,AGP,Y,0,32S
1229,1212,Directed,303316,,,1,IB,2822,MAD,ALC,Y,0,32S
1229,210,Directed,303317,,,1,IB,2822,MAD,ALG,,0,319
1229,2170,Directed,303318,,,1,IB,2822,MAD,AMM,Y,0,319 320
1229,737,Directed,303319,,,1,IB,2822,MAD,ARN,Y,0,32S
1229,1218,Directed,303320,,,1,IB,2822,MAD,BCN,,0,319 320 321
1229,1216,Directed,303321,,,1,IB,2822,MAD,BIO,,0,319 321 320
1229,1538,Directed,303322,,,1,IB,2822,MAD,BLQ,Y,0,CRK
1229,1264,Directed,303323,,,1,IB,2822,MAD,BOD,Y,0,CRK CR9
1229,2709,Directed,303324,,,1,IB,2822,MAD,BOG,,0,345 346
1229,3448,Directed,303325,,,1,IB,2822,MAD,BOS,,0,333
1229,302,Directed,303326,,,1,IB,2822,MAD,BRU,,0,321 320
1229,2851,Directed,303327,,,1,IB,2822,MAD,CCS,,0,333
1229,1074,Directed,303328,,,1,IB,2822,MAD,CMN,,0,320 319
1229,609,Directed,303329,,,1,IB,2822,MAD,CPH,Y,0,32S
1229,3670,Directed,303330,,,1,IB,2822,MAD,DFW,Y,0,777
1229,1084,Directed,303331,,,1,IB,2822,MAD,DKR,,0,321 319
1229,4029,Directed,303332,,,1,IB,2822,MAD,DME,,0,319
1229,599,Directed,303333,,,1,IB,2822,MAD,DUB,Y,0,32S
1229,345,Directed,303334,,,1,IB,2822,MAD,DUS,Y,0,32S
1229,1242,Directed,303335,,,1,IB,2822,MAD,EAS,Y,0,AT7 CR2
1229,3988,Directed,303336,,,1,IB,2822,MAD,EZE,,0,346 342 345
1229,1555,Directed,303337,,,1,IB,2822,MAD,FCO,,0,321 319
1229,1563,Directed,303338,,,1,IB,2822,MAD,FLR,Y,0,320
1229,340,Directed,303339,,,1,IB,2822,MAD,FRA,Y,0,32S
1229,1051,Directed,303340,,,1,IB,2822,MAD,FUE,Y,0,32S
1229,2560,Directed,303341,,,1,IB,2822,MAD,GIG,,0,342 333 345 346
1229,2564,Directed,303342,,,1,IB,2822,MAD,GRU,,0,345 342 346
1229,1223,Directed,303343,,,1,IB,2822,MAD,GRX,Y,0,CRK CR9 CR2
1229,1767,Directed,303344,,,1,IB,2822,MAD,GUA,,0,342
1229,1665,Directed,303345,,,1,IB,2822,MAD,GVA,,0,319 320
1229,2673,Directed,303346,,,1,IB,2822,MAD,GYE,Y,0,763
1229,421,Directed,303347,,,1,IB,2822,MAD,HEL,Y,0,321
1229,1225,Directed,303348,,,1,IB,2822,MAD,IBZ,Y,0,CRK CR9 CR2
1229,3797,Directed,303349,,,1,IB,2822,MAD,JFK,,0,333 346
1229,2939,Directed,303350,,,1,IB,2822,MAD,KBP,Y,0,737
1229,951,Directed,303351,,,1,IB,2822,MAD,LAD,,0,333
1229,3484,Directed,303352,,,1,IB,2822,MAD,LAX,,0,346 342
1229,1220,Directed,303353,,,1,IB,2822,MAD,LCG,,0,319 320 321
1229,503,Directed,303354,,,1,IB,2822,MAD,LCY,Y,0,E90
1229,1276,Directed,303355,,,1,IB,2822,MAD,LDE,Y,0,CR9
1229,1213,Directed,303356,,,1,IB,2822,MAD,LEI,Y,0,CRK CR2 AT7 CR9
1229,507,Directed,303357,,,1,IB,2822,MAD,LHR,,0,321 320 345 333 342
1229,2789,Directed,303358,,,1,IB,2822,MAD,LIM,,0,345 346 342
1229,1529,Directed,303359,,,1,IB,2822,MAD,LIN,,0,321 320
1229,1638,Directed,303360,,,1,IB,2822,MAD,LIS,,0,321 320 319
1229,273,Directed,303361,,,1,IB,2822,MAD,LOS,,0,319
1229,1054,Directed,303362,,,1,IB,2822,MAD,LPA,,0,321 319
1229,1335,Directed,303363,,,1,IB,2822,MAD,LYS,Y,0,CRK
1229,1231,Directed,303364,,,1,IB,2822,MAD,MAH,Y,0,CRK
1229,1824,Directed,303365,,,1,IB,2822,MAD,MEX,,0,345 346
1229,3576,Directed,303366,,,1,IB,2822,MAD,MIA,,0,333 346
1229,1227,Directed,303367,,,1,IB,2822,MAD,MJV,Y,0,CR2
1229,1058,Directed,303368,,,1,IB,2822,MAD,MLN,Y,0,AT7
1229,1353,Directed,303369,,,1,IB,2822,MAD,MRS,Y,0,CRK
1229,346,Directed,303370,,,1,IB,2822,MAD,MUC,,0,319 320 321
1229,1524,Directed,303371,,,1,IB,2822,MAD,MXP,,0,321 320
1229,1354,Directed,303372,,,1,IB,2822,MAD,NCE,Y,0,CRK CR9
1229,1418,Directed,303373,,,1,IB,2822,MAD,NTE,Y,0,CRK
1229,1636,Directed,303374,,,1,IB,2822,MAD,OPO,Y,0,CRK CR9
1229,3830,Directed,303375,,,1,IB,2822,MAD,ORD,,0,333
1229,231,Directed,303376,,,1,IB,2822,MAD,ORN,,0,319
1229,1386,Directed,303377,,,1,IB,2822,MAD,ORY,,0,320 321 319
1229,1214,Directed,303378,,,1,IB,2822,MAD,OVD,,0,319 320
1229,3998,Directed,303379,,,1,IB,2822,MAD,PMI,Y,0,32S
1229,1234,Directed,303380,,,1,IB,2822,MAD,PNA,Y,0,CR9 CR2 CRK
1229,1587,Directed,303381,,,1,IB,2822,MAD,PRG,,0,321 320
1229,1871,Directed,303382,,,1,IB,2822,MAD,PTY,,0,346 342 333
1229,1075,Directed,303383,,,1,IB,2822,MAD,RAK,Y,0,CR9 CRK CR2
1229,5781,Directed,303384,,,1,IB,2822,MAD,RJL,Y,0,CR2
1229,2650,Directed,303385,,,1,IB,2822,MAD,SCL,,0,346 345 342
1229,1243,Directed,303386,,,1,IB,2822,MAD,SCQ,Y,0,32S
1229,1251,Directed,303387,,,1,IB,2822,MAD,SDR,,0,319
1229,1885,Directed,303388,,,1,IB,2822,MAD,SJO,,0,345 346
1229,1194,Directed,303389,,,1,IB,2822,MAD,SOF,Y,0,319 320 E90
1229,1053,Directed,303390,,,1,IB,2822,MAD,SPC,Y,0,32S
1229,891,Directed,303391,,,1,IB,2822,MAD,SSG,,0,319
1229,1253,Directed,303392,,,1,IB,2822,MAD,SVQ,Y,0,32S
1229,1435,Directed,303393,,,1,IB,2822,MAD,SXB,Y,0,CR2
1229,1057,Directed,303394,,,1,IB,2822,MAD,TFN,Y,0,32S
1229,1056,Directed,303395,,,1,IB,2822,MAD,TFS,Y,0,32S
1229,1273,Directed,303396,,,1,IB,2822,MAD,TLS,Y,0,CR9 CRK CR2
1229,1590,Directed,303397,,,1,IB,2822,MAD,TLV,,0,319
1229,1080,Directed,303398,,,1,IB,2822,MAD,TNG,Y,0,CRK CR9
1229,1526,Directed,303399,,,1,IB,2822,MAD,TRN,Y,0,CRK CR9
1229,351,Directed,303400,,,1,IB,2822,MAD,TXL,,0,738
1229,2688,Directed,303401,,,1,IB,2822,MAD,UIO,,0,342 345 346 340
1229,1551,Directed,303402,,,1,IB,2822,MAD,VCE,,0,321 319 320
1229,1250,Directed,303403,,,1,IB,2822,MAD,VGO,Y,0,32S
1229,1613,Directed,303404,,,1,IB,2822,MAD,VIE,,0,320 321 319
1229,1246,Directed,303405,,,1,IB,2822,MAD,VLC,Y,0,CR9 AT7 CRK CR2
1229,1226,Directed,303406,,,1,IB,2822,MAD,XRY,Y,0,CRK CR9 CR2
1229,1678,Directed,303407,,,1,IB,2822,MAD,ZRH,,0,319
1231,1218,Directed,303408,,,1,IB,2822,MAH,BCN,Y,0,320
1231,1229,Directed,303409,,,1,IB,2822,MAH,MAD,Y,0,CRK
1231,3998,Directed,303410,,,1,IB,2822,MAH,PMI,Y,0,CR9
1231,1246,Directed,303411,,,1,IB,2822,MAH,VLC,Y,0,CR2 AT7
478,3797,Directed,303412,,,1,IB,2822,MAN,JFK,Y,0,757
478,507,Directed,303413,,,1,IB,2822,MAN,LHR,Y,0,319 320 321
478,3830,Directed,303414,,,1,IB,2822,MAN,ORD,Y,0,763
3878,502,Directed,303415,,,1,IB,2822,MCO,LGW,Y,0,777
2194,2179,Directed,303416,,,1,IB,2822,MCT,AUH,Y,0,777
1824,1229,Directed,303417,,,1,IB,2822,MEX,MAD,,0,345 346
1824,3576,Directed,303418,,,1,IB,2822,MEX,MIA,Y,0,738
1863,1885,Directed,303419,,,1,IB,2822,MGA,SJO,Y,0,E90
3576,3682,Directed,303420,,,1,IB,2822,MIA,ATL,Y,0,ER4 738
3576,1218,Directed,303421,,,1,IB,2822,MIA,BCN,Y,0,763
